Yil,PM10,SO2,CO,NO2,NOX,NO,HavaSicakligi,BagilNem,KabinSicakligi,KabinNem,PM25,IstasyonTipi,Gece/Gunduz,Haftasonu/Haftaici,Ay,Mevsim
2015,39.41,5.03,440.38,30.44,60.68,30.24,22.12,61.85,2415.93,38.95,11.66,Kentsel,Gece,Haftasonu,8,Yaz
2015,57.36,8.6,347.12,31.13,35.69,4.55,29.16,33.44,2407.31,36.84,18.2,Kentsel,Gunduz,Haftaici,8,Yaz
2015,70.48,3.38,496.2,72.83,78.31,5.48,23.27,54.94,2402.04,35.64,16.92,Kentsel,Gece,Haftaici,8,Yaz
2015,48.95,6.01,412.27,61.53,67.48,5.96,28.91,29.07,2396.32,36.84,10.3,Kentsel,Gunduz,Haftaici,8,Yaz
2015,55.26,2.95,513.41,66.38,72.74,6.36,22.55,55.64,2394.21,35.64,13.46,Kentsel,Gece,Haftaici,8,Yaz
2015,38.66,5.46,337.17,56.67,61.3,4.63,27.83,36.4,2392.42,36.84,10.76,Kentsel,Gunduz,Haftaici,8,Yaz
2015,37.96,2.1,421.04,54.62,69.48,14.87,19.92,70.84,2394.21,38.95,11.64,Kentsel,Gece,Haftaici,8,Yaz
2015,37.68,5.13,327.21,40.16,43.55,3.39,25.66,49.01,2391.73,39.08,12.09,Kentsel,Gunduz,Haftaici,8,Yaz
2015,6.3,5.69,314.18,35.87,37.78,1.91,22.69,58.71,2394.42,39.08,5.21,Kentsel,Gece,Haftaici,8,Yaz
2015,7.18,4.98,366.31,45.63,47.16,1.53,29.12,31.4,2393.68,36.84,8.68,Kentsel,Gunduz,Haftaici,8,Yaz
2015,48.55,3.58,399.49,48.3,51.43,3.13,23.48,43.94,2398.84,36.84,12.46,Kentsel,Gece,Haftaici,8,Yaz
2015,26.73,5.34,396.25,44.55,48.18,3.63,29.62,20.99,2401.02,36.84,6.76,Kentsel,Gunduz,Haftasonu,8,Yaz
2015,44.13,3.8,297.24,39.9,41.65,1.75,22.9,44.34,2409.07,39.08,11.26,Kentsel,Gece,Haftasonu,8,Yaz
2015,34.92,5.67,442.08,45.35,52.38,7.03,29.14,29.11,2414.59,38.95,5.79,Kentsel,Gunduz,Haftasonu,8,Yaz
2015,35.75,2.22,274.92,33.65,35.32,1.67,22.18,48.95,2425.57,39.08,7.62,Kentsel,Gece,Haftasonu,8,Yaz
2015,37.06,6.04,366.18,44.63,45.99,1.36,27.04,38.14,2437.44,36.84,7.74,Kentsel,Gunduz,Haftaici,8,Yaz
2015,38.59,2.6,339.67,45.3,47.09,1.79,21.99,56.38,2458.75,39.08,3.83,Kentsel,Gece,Haftaici,8,Yaz
2015,44.09,5.41,251.4,39.15,39.95,0.79,28.0,36.12,2486.46,32.83,28.23,Kentsel,Gunduz,Haftaici,8,Yaz
2015,48.2,6.12,427.54,57.96,61.09,3.13,22.7,52.42,2539.04,38.95,5.95,Kentsel,Gece,Haftaici,8,Yaz
2015,55.38,6.58,361.28,51.67,52.8,1.13,27.44,37.45,2546.47,36.84,8.52,Kentsel,Gunduz,Haftaici,8,Yaz
2015,60.69,3.71,439.27,63.37,69.27,5.91,22.57,50.33,2489.46,38.95,10.2,Kentsel,Gece,Haftaici,8,Yaz
2015,53.98,4.8,289.87,44.2,46.19,1.99,28.37,32.73,2501.01,39.08,10.32,Kentsel,Gunduz,Haftaici,8,Yaz
2015,51.47,3.5,561.86,63.31,72.36,9.05,22.58,55.87,2521.15,36.78,12.17,Kentsel,Gece,Haftaici,8,Yaz
2015,44.36,6.44,431.55,53.2,55.35,2.16,26.55,41.84,2542.73,38.95,10.59,Kentsel,Gunduz,Haftaici,8,Yaz
2015,33.94,6.28,319.17,48.46,50.98,2.52,21.88,57.66,2381.49,39.08,12.95,Kentsel,Gece,Haftaici,8,Yaz
2015,51.79,20.63,325.63,42.77,44.49,1.72,27.87,37.33,2401.46,39.08,16.89,Kentsel,Gunduz,Haftasonu,8,Yaz
2015,48.5,7.55,306.22,40.15,41.99,1.84,22.97,53.53,2400.67,39.08,18.46,Kentsel,Gece,Haftasonu,8,Yaz
2015,41.1,8.95,294.26,35.85,37.65,1.8,27.98,36.23,2416.86,39.08,13.59,Kentsel,Gunduz,Haftasonu,8,Yaz
2015,48.06,6.61,350.17,48.42,52.87,4.45,24.17,44.32,2440.09,36.84,16.4,Kentsel,Gece,Haftasonu,8,Yaz
2015,68.82,10.1,568.64,58.97,71.35,12.38,29.66,34.45,2458.36,36.78,11.9,Kentsel,Gunduz,Haftaici,7,Yaz
2015,54.89,7.93,477.26,65.14,72.85,7.71,26.54,33.13,2484.92,35.64,14.48,Kentsel,Gece,Haftaici,7,Yaz
2015,50.53,8.7,325.95,47.94,50.08,2.14,32.46,20.35,2506.83,36.84,11.6,Kentsel,Gunduz,Haftaici,7,Yaz
2015,52.86,7.83,334.77,48.96,51.93,2.97,25.11,37.37,2540.66,36.84,14.14,Kentsel,Gece,Haftaici,7,Yaz
2015,43.91,8.99,423.43,53.88,59.31,5.43,30.66,22.37,2567.97,32.87,10.49,Kentsel,Gunduz,Haftaici,7,Yaz
2015,52.77,4.4,319.98,46.14,48.48,2.34,24.47,43.02,2611.7,39.08,23.69,Kentsel,Gece,Haftaici,7,Yaz
2015,44.62,13.72,352.92,48.13,50.64,2.51,29.91,21.9,2654.15,34.36,9.46,Kentsel,Gunduz,Haftaici,7,Yaz
2015,61.76,3.9,217.98,51.75,56.95,5.2,23.03,43.34,2711.53,32.83,16.42,Kentsel,Gece,Haftaici,7,Yaz
2015,40.84,6.68,672.35,36.78,38.22,1.43,28.71,23.63,2774.26,34.36,15.4,Kentsel,Gunduz,Haftaici,7,Yaz
2015,46.16,6.18,499.36,44.4,48.49,4.09,22.92,45.33,2851.85,34.36,17.85,Kentsel,Gece,Haftaici,7,Yaz
2015,43.53,8.21,246.42,37.32,40.5,3.18,29.72,24.05,2943.84,34.36,14.84,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,57.11,8.61,500.49,41.81,44.13,2.32,24.37,41.52,3059.49,34.36,27.5,Kentsel,Gece,Haftasonu,7,Yaz
2015,48.15,5.16,416.97,57.69,60.34,2.65,30.76,26.16,3217.48,34.36,15.61,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,63.31,4.29,1144.06,119.64,126.77,7.12,24.9,32.69,1741.41,43.32,16.73,Kentsel,Gece,Haftasonu,7,Yaz
2015,70.04,11.36,995.64,63.27,82.76,19.49,30.89,21.12,22.5,37.5,52.83,Kentsel,Gunduz,Haftaici,7,Yaz
2015,41.23,7.95,697.19,41.31,44.0,2.68,22.39,48.43,2284.92,34.42,13.82,Kentsel,Gece,Haftaici,7,Yaz
2015,39.16,2.45,554.11,46.18,51.04,4.86,27.75,31.27,2282.97,33.52,8.44,Kentsel,Gunduz,Haftaici,7,Yaz
2015,32.11,4.79,540.42,28.44,30.12,1.67,20.14,57.19,2284.12,33.52,11.38,Kentsel,Gece,Haftaici,7,Yaz
2015,35.29,6.55,504.29,30.58,31.81,1.23,27.22,27.85,2283.44,33.95,7.61,Kentsel,Gunduz,Haftaici,7,Yaz
2015,30.25,9.38,627.17,33.84,35.74,1.9,21.06,39.21,2284.84,36.78,10.43,Kentsel,Gece,Haftaici,7,Yaz
2015,26.8,2.15,629.65,32.74,33.93,1.19,28.94,20.37,2281.38,34.24,7.73,Kentsel,Gunduz,Haftaici,7,Yaz
2015,55.0,5.08,949.83,65.83,72.4,6.57,21.63,32.73,2282.85,33.75,14.86,Kentsel,Gece,Haftaici,7,Yaz
2015,27.29,3.97,602.7,49.69,57.03,7.34,28.01,17.13,2282.03,36.78,7.12,Kentsel,Gunduz,Haftaici,7,Yaz
2015,29.13,5.9,605.2,29.22,31.4,2.18,19.02,52.55,2283.55,33.52,13.41,Kentsel,Gece,Haftaici,7,Yaz
2015,23.79,2.62,509.36,29.26,30.53,1.27,25.9,24.16,2282.4,33.95,6.1,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,25.24,4.43,635.62,29.58,31.09,1.51,18.8,43.05,2284.91,34.24,10.68,Kentsel,Gece,Haftasonu,7,Yaz
2015,18.0,3.89,537.72,31.1,32.55,1.45,25.8,24.28,2283.72,33.52,5.88,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,20.81,5.87,550.31,28.48,30.47,1.99,17.96,53.78,2284.26,33.52,9.63,Kentsel,Gece,Haftasonu,7,Yaz
2015,17.61,1.59,506.03,28.5,30.44,1.94,24.82,33.19,2283.02,38.95,6.35,Kentsel,Gunduz,Haftaici,7,Yaz
2015,14.36,3.63,561.07,31.43,33.41,1.98,18.56,49.77,2285.16,33.52,3.73,Kentsel,Gece,Haftaici,7,Yaz
2015,17.55,3.66,549.3,30.78,33.06,2.28,25.24,31.98,2282.09,33.52,5.88,Kentsel,Gunduz,Haftaici,7,Yaz
2015,26.98,5.7,650.39,33.8,36.9,3.1,19.34,57.93,2283.39,36.78,11.94,Kentsel,Gece,Haftaici,7,Yaz
2015,28.27,5.13,623.9,38.6,41.3,2.7,24.54,34.6,2282.5,36.78,9.89,Kentsel,Gunduz,Haftaici,7,Yaz
2015,40.94,6.21,665.23,57.48,61.82,4.35,18.87,44.73,2283.47,36.78,14.74,Kentsel,Gece,Haftaici,7,Yaz
2015,32.48,6.54,594.41,41.73,44.6,2.87,25.25,33.47,2281.69,33.52,11.97,Kentsel,Gunduz,Haftaici,7,Yaz
2015,32.13,6.29,581.23,48.89,51.85,2.97,18.21,51.63,2283.35,33.52,13.74,Kentsel,Gece,Haftaici,7,Yaz
2015,26.7,5.46,300.34,42.96,44.94,1.98,23.71,29.52,2282.84,39.08,8.24,Kentsel,Gunduz,Haftaici,7,Yaz
2015,24.56,2.62,578.21,31.97,32.15,0.17,17.67,58.45,2282.6,33.52,10.36,Kentsel,Gece,Haftaici,7,Yaz
2015,26.35,9.37,588.98,32.09,32.13,0.04,23.98,36.48,2282.16,33.52,10.31,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,25.22,7.95,655.26,75.56,211.84,136.28,19.83,56.01,2286.22,36.78,9.81,Kentsel,Gece,Haftasonu,7,Yaz
2015,36.97,14.36,646.09,29.32,59.13,29.81,25.79,38.37,2285.37,36.78,2.67,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,55.87,12.07,743.17,30.92,52.16,21.24,21.19,56.49,2290.54,42.63,11.85,Kentsel,Gece,Haftasonu,7,Yaz
2015,42.7,5.23,659.41,64.64,85.04,20.4,27.53,31.77,2289.59,36.78,17.3,Kentsel,Gunduz,Haftaici,7,Yaz
2015,69.63,7.81,1042.19,94.77,104.12,9.36,23.06,57.66,2295.48,43.07,24.92,Kentsel,Gece,Haftaici,7,Yaz
2015,41.67,17.21,638.03,61.05,89.63,28.58,26.3,43.37,2291.92,36.78,16.02,Kentsel,Gunduz,Haftaici,7,Yaz
2015,34.98,15.19,628.2,35.16,39.59,4.44,20.49,55.07,2291.34,36.78,14.43,Kentsel,Gece,Haftaici,7,Yaz
2015,29.47,14.36,333.85,14.91,17.66,2.75,25.91,33.59,2285.63,39.08,10.84,Kentsel,Gunduz,Haftaici,7,Yaz
2015,32.57,13.88,298.58,20.69,22.39,1.7,19.36,59.6,2299.56,39.08,13.6,Kentsel,Gece,Haftaici,7,Yaz
2015,29.1,6.24,217.49,19.67,23.28,3.61,24.72,38.48,2295.81,32.83,10.97,Kentsel,Gunduz,Haftaici,7,Yaz
2015,33.41,2.81,298.98,16.0,17.22,1.22,19.39,61.51,1776.78,39.08,18.05,Kentsel,Gece,Haftaici,7,Yaz
2015,29.23,6.24,238.54,24.06,26.64,2.58,24.54,44.18,1728.86,32.83,19.23,Kentsel,Gunduz,Haftaici,7,Yaz
2015,36.62,45.84,668.31,27.92,32.23,4.31,28.65,28.27,1735.08,38.47,8.74,Kentsel,Gece,Haftaici,7,Yaz
2015,35.03,12.29,577.64,28.38,32.67,4.29,16.55,45.91,1737.63,33.52,7.21,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,30.17,41.92,625.39,22.95,26.33,3.37,25.6,28.26,1743.26,34.24,8.27,Kentsel,Gece,Haftasonu,7,Yaz
2015,30.02,22.91,525.74,34.71,40.85,6.14,16.55,45.91,1746.94,33.52,6.22,Kentsel,Gunduz,Haftasonu,7,Yaz
2015,28.43,33.55,519.41,16.63,18.37,1.75,27.49,50.64,1752.3,38.95,10.56,Kentsel,Gece,Haftasonu,7,Yaz
2015,21.78,25.35,506.69,18.45,23.32,4.88,20.78,38.56,1756.82,38.95,5.98,Kentsel,Gunduz,Haftaici,7,Yaz
2015,35.02,43.91,566.51,23.26,25.36,2.1,28.65,28.27,1761.53,33.52,9.54,Kentsel,Gece,Haftaici,7,Yaz
2015,34.77,30.02,535.16,32.84,39.75,6.91,16.55,45.91,1765.38,33.52,6.68,Kentsel,Gunduz,Haftaici,7,Yaz
2015,31.17,49.37,583.1,18.89,22.02,3.14,27.49,50.64,1771.12,33.52,9.97,Kentsel,Gece,Haftaici,7,Yaz
2015,41.91,24.95,616.91,33.25,40.59,7.34,28.65,28.27,1775.16,36.78,8.46,Kentsel,Gunduz,Haftaici,7,Yaz
2015,42.89,27.61,700.91,35.35,42.65,7.3,11.25,65.65,1781.1,34.42,11.85,Kentsel,Gece,Haftaici,7,Yaz
2015,35.39,19.75,597.01,34.25,40.49,6.24,16.55,45.91,1785.63,33.52,7.82,Kentsel,Gunduz,Haftaici,6,Yaz
2015,32.04,22.77,665.42,42.72,46.0,3.28,28.65,28.27,1790.82,36.78,9.56,Kentsel,Gece,Haftaici,6,Yaz
2015,25.31,14.65,624.2,34.26,37.53,3.27,24.73,26.66,1795.03,34.24,6.07,Kentsel,Gunduz,Haftaici,6,Yaz
2015,33.73,26.0,733.95,50.28,61.0,10.73,27.49,50.64,1801.46,34.42,10.6,Kentsel,Gece,Haftaici,6,Yaz
2015,15.03,15.45,491.78,24.92,26.22,1.31,14.96,74.89,1805.76,38.95,5.61,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,28.56,23.64,682.49,28.2,30.03,1.83,28.65,28.27,1812.21,38.47,8.6,Kentsel,Gece,Haftasonu,6,Yaz
2015,22.32,24.68,597.56,46.17,49.05,2.88,27.49,50.64,1817.38,33.52,10.43,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,23.3,29.88,554.28,24.88,26.76,1.88,27.49,50.64,1822.39,33.52,11.06,Kentsel,Gece,Haftasonu,6,Yaz
2015,24.64,18.09,551.98,22.56,26.86,4.3,24.73,26.66,1826.62,33.52,6.3,Kentsel,Gunduz,Haftaici,6,Yaz
2015,30.01,20.18,616.69,43.82,47.61,3.79,28.65,28.27,1833.49,36.78,8.43,Kentsel,Gece,Haftaici,6,Yaz
2015,21.35,10.93,609.72,22.4,28.99,6.6,16.55,45.91,1838.8,33.52,6.4,Kentsel,Gunduz,Haftaici,6,Yaz
2015,40.51,8.63,841.96,50.5,68.32,17.82,27.49,50.64,1845.38,39.92,11.48,Kentsel,Gece,Haftaici,6,Yaz
2015,23.24,10.93,675.55,34.76,42.11,7.35,16.55,45.91,1850.8,38.47,7.31,Kentsel,Gunduz,Haftaici,6,Yaz
2015,28.23,19.08,625.81,41.51,50.63,9.12,28.65,28.27,1856.5,36.78,9.11,Kentsel,Gece,Haftaici,6,Yaz
2015,23.85,10.78,537.5,29.64,35.02,5.38,16.55,45.91,1861.24,33.52,7.56,Kentsel,Gunduz,Haftaici,6,Yaz
2015,17.81,40.21,600.79,27.02,29.74,2.71,27.9,27.76,1867.67,33.52,11.83,Kentsel,Gece,Haftaici,6,Yaz
2015,37.86,26.7,629.73,34.07,42.96,8.89,27.49,50.64,1872.52,36.78,11.23,Kentsel,Gunduz,Haftaici,6,Yaz
2015,38.46,34.0,644.94,49.39,57.72,8.32,11.25,65.65,1880.14,36.78,11.57,Kentsel,Gece,Haftaici,6,Yaz
2015,21.28,20.11,550.12,24.91,29.25,4.34,16.55,45.91,1885.92,33.52,7.22,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,33.95,24.68,703.96,43.02,53.25,10.23,28.65,28.27,1893.58,34.42,9.21,Kentsel,Gece,Haftasonu,6,Yaz
2015,28.05,17.74,549.5,33.53,38.29,4.76,16.55,45.91,1899.13,33.52,6.47,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,28.28,23.71,586.42,43.08,48.55,5.47,27.49,50.64,1906.16,33.52,10.9,Kentsel,Gece,Haftasonu,6,Yaz
2015,36.42,20.65,531.51,42.83,50.45,7.62,28.65,28.27,1912.32,35.64,9.02,Kentsel,Gunduz,Haftaici,6,Yaz
2015,23.93,34.2,542.03,28.38,30.68,2.29,16.55,45.91,1919.97,33.52,7.83,Kentsel,Gece,Haftaici,6,Yaz
2015,36.29,19.12,574.39,35.53,40.26,4.73,28.65,28.27,1926.04,33.52,8.34,Kentsel,Gunduz,Haftaici,6,Yaz
2015,42.08,22.01,667.58,45.2,53.18,7.98,11.25,65.65,1933.97,36.78,13.51,Kentsel,Gece,Haftaici,6,Yaz
2015,43.05,14.83,559.59,26.82,30.77,3.94,27.49,50.64,1940.34,33.52,10.94,Kentsel,Gunduz,Haftaici,6,Yaz
2015,47.16,35.32,770.28,48.26,61.33,13.07,11.25,65.65,1948.43,34.42,11.83,Kentsel,Gece,Haftaici,6,Yaz
2015,49.23,26.33,791.55,60.42,81.57,21.15,11.25,65.65,1954.18,34.42,14.54,Kentsel,Gunduz,Haftaici,6,Yaz
2015,60.64,21.22,848.89,54.44,68.93,14.5,11.25,65.65,1961.34,39.92,15.14,Kentsel,Gece,Haftaici,6,Yaz
2015,45.9,11.52,684.55,45.21,56.99,11.78,27.49,50.64,1968.7,34.42,10.88,Kentsel,Gunduz,Haftaici,6,Yaz
2015,40.95,33.47,709.73,52.52,62.22,9.71,27.49,50.64,1977.14,34.42,9.82,Kentsel,Gece,Haftaici,6,Yaz
2015,18.16,17.35,543.34,26.31,29.42,3.11,16.55,45.91,1983.64,33.52,6.36,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,29.93,8.0,642.82,37.56,40.53,2.97,16.55,45.91,1991.75,36.78,6.8,Kentsel,Gece,Haftasonu,6,Yaz
2015,29.59,2.99,583.86,25.07,28.74,3.67,16.55,45.91,1998.51,33.52,7.89,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,32.41,17.7,810.48,27.96,33.88,5.92,28.65,28.27,2007.82,39.92,9.32,Kentsel,Gece,Haftasonu,6,Yaz
2015,34.72,16.07,756.57,60.29,73.57,13.27,16.55,45.91,2016.21,34.42,7.8,Kentsel,Gunduz,Haftaici,6,Yaz
2015,40.68,35.92,883.39,48.75,59.12,10.37,28.65,28.27,2025.04,33.52,8.62,Kentsel,Gece,Haftaici,6,Yaz
2015,27.08,23.88,720.46,57.08,69.62,12.54,25.6,28.26,2031.84,34.42,8.04,Kentsel,Gunduz,Haftaici,6,Yaz
2015,41.24,27.28,701.84,44.47,48.23,3.76,11.25,65.65,2039.8,34.42,11.6,Kentsel,Gece,Haftaici,6,Yaz
2015,37.81,17.88,632.26,38.45,42.13,3.68,16.55,45.91,2047.31,36.78,6.98,Kentsel,Gunduz,Haftaici,6,Yaz
2015,58.14,8.42,922.61,52.75,73.1,20.34,11.25,65.65,2056.33,33.52,11.7,Kentsel,Gece,Haftaici,6,Yaz
2015,49.62,4.37,672.17,57.21,76.57,19.36,16.55,45.91,2063.89,36.78,7.36,Kentsel,Gunduz,Haftaici,6,Yaz
2015,32.81,1.19,615.51,35.96,41.93,5.97,16.55,45.91,2072.55,36.78,7.19,Kentsel,Gece,Haftaici,6,Yaz
2015,31.93,3.2,586.71,34.34,40.02,5.67,16.55,45.91,2081.19,33.52,6.69,Kentsel,Gunduz,Haftaici,6,Yaz
2015,36.09,7.38,688.55,33.25,37.91,4.66,27.49,50.64,2090.95,38.47,9.7,Kentsel,Gece,Haftaici,6,Yaz
2015,32.39,3.52,571.54,29.59,34.32,4.73,28.66,24.23,2098.62,33.52,6.62,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,20.61,3.71,615.48,24.34,25.06,0.72,16.55,45.91,2108.77,34.24,7.8,Kentsel,Gece,Haftasonu,6,Yaz
2015,27.07,5.46,691.46,30.41,35.87,5.46,27.49,50.64,2118.28,38.47,10.42,Kentsel,Gunduz,Haftasonu,6,Yaz
2015,55.1,3.04,963.2,53.97,82.79,28.83,11.25,65.65,2128.14,33.75,12.68,Kentsel,Gece,Haftasonu,6,Yaz
2015,32.24,5.09,677.34,44.35,50.63,6.28,27.49,50.64,2136.56,36.78,10.07,Kentsel,Gunduz,Haftaici,6,Yaz
2015,29.99,5.83,795.72,50.94,60.91,9.97,28.65,28.27,2146.33,39.92,8.84,Kentsel,Gece,Haftaici,6,Yaz
2015,10.07,0.51,705.26,44.36,49.34,4.98,11.28,56.37,2154.83,38.47,12.39,Kentsel,Gunduz,Haftaici,6,Yaz
2015,5.54,1.75,702.03,42.19,46.11,3.92,11.28,56.37,2163.99,38.47,5.21,Kentsel,Gece,Haftaici,6,Yaz
2015,4.35,12.61,627.71,43.38,50.81,7.43,11.28,56.37,2172.11,36.78,8.84,Kentsel,Gunduz,Haftaici,6,Yaz
2015,7.69,7.63,570.75,38.93,43.34,4.41,11.28,56.37,2181.16,33.52,12.39,Kentsel,Gece,Haftaici,6,Yaz
2015,6.96,6.99,472.93,28.89,34.08,5.18,11.28,56.37,2190.19,38.95,11.83,Kentsel,Gunduz,Haftaici,6,Yaz
2015,6.45,5.62,531.75,23.36,28.11,4.74,16.3,39.3,2200.79,33.52,1.09,Kentsel,Gece,Haftaici,6,Yaz
2015,20.62,10.45,440.51,32.98,37.17,4.19,19.63,58.03,2209.68,38.95,9.04,Kentsel,Gunduz,Haftaici,6,Yaz
2015,21.89,4.58,334.41,23.27,32.56,9.28,26.66,36.81,2225.16,39.08,14.29,Kentsel,Gece,Haftaici,6,Yaz
2015,23.68,4.67,394.15,27.11,39.28,12.18,19.72,34.29,2233.49,41.17,11.41,Kentsel,Gunduz,Haftasonu,5,Ilkbahar
2015,22.07,4.9,422.85,42.74,57.1,14.36,11.25,65.65,2242.18,38.95,11.58,Kentsel,Gece,Haftasonu,5,Ilkbahar
2015,21.42,4.2,400.3,32.86,44.09,11.23,25.92,30.42,2249.59,41.17,7.27,Kentsel,Gunduz,Haftasonu,5,Ilkbahar
2015,35.58,16.72,348.29,26.4,37.76,11.36,24.1,21.82,2257.55,39.08,14.98,Kentsel,Gece,Haftasonu,5,Ilkbahar
2015,25.14,4.66,422.05,29.61,41.1,11.49,24.53,40.91,2264.56,38.95,19.63,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,22.43,4.28,349.03,24.98,31.4,6.42,11.25,65.65,2274.13,41.17,11.79,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,17.27,7.01,334.69,24.39,26.58,2.19,27.49,50.64,2283.05,39.08,10.74,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,17.35,0.82,209.77,16.44,23.44,7.0,11.25,65.65,2294.8,32.83,11.63,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,48.03,5.21,428.58,35.51,59.89,24.38,22.49,64.95,2305.08,38.95,24.75,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,85.63,11.77,972.48,46.92,97.55,50.63,15.76,53.99,2315.78,43.07,33.34,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,51.0,5.78,598.27,37.89,56.2,18.31,13.96,45.44,2323.05,36.78,21.53,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,41.1,2.64,559.2,41.01,58.0,16.98,16.63,58.95,2334.02,33.52,18.39,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,52.32,11.09,518.22,35.59,49.93,14.33,23.68,58.17,2342.56,35.64,25.57,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,51.43,15.35,483.95,32.71,46.66,13.95,13.96,45.44,2355.51,35.64,20.88,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,47.63,6.61,400.36,31.01,39.79,8.78,20.54,44.15,2363.16,41.17,16.91,Kentsel,Gunduz,Haftasonu,5,Ilkbahar
2015,69.83,4.35,740.79,34.54,71.4,36.86,30.89,21.12,2376.28,34.42,28.46,Kentsel,Gece,Haftasonu,5,Ilkbahar
2015,54.85,7.73,720.8,40.44,60.89,20.44,17.88,79.53,2386.27,34.42,26.4,Kentsel,Gunduz,Haftasonu,5,Ilkbahar
2015,36.42,9.34,327.65,33.29,37.75,4.46,24.1,21.82,2399.37,39.08,14.6,Kentsel,Gece,Haftasonu,5,Ilkbahar
2015,52.08,4.4,344.84,31.13,35.69,4.55,13.96,45.44,2407.83,36.84,21.09,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,37.5,8.33,326.71,29.41,33.39,3.97,24.1,21.82,2421.06,39.08,14.31,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,52.99,4.4,284.57,26.56,27.42,0.86,4.43,93.8,2430.39,39.08,29.65,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,66.71,5.49,314.57,31.05,37.68,6.62,29.14,42.36,2444.11,39.08,26.04,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,74.81,3.92,282.98,31.1,35.51,4.41,7.86,55.19,2452.48,39.08,31.23,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,81.93,12.9,619.37,33.83,64.24,30.41,15.76,53.99,2468.08,36.78,34.26,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,61.55,5.92,626.64,39.56,61.07,21.52,21.6,55.27,2477.54,36.78,24.04,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,38.39,9.08,344.65,26.02,37.75,11.73,24.1,21.82,2494.25,39.08,19.05,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,78.45,3.4,264.84,23.28,36.03,12.75,15.76,53.99,2503.2,39.08,34.81,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,91.67,12.98,648.58,32.68,63.55,30.87,15.76,53.99,2521.0,36.78,37.4,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,85.57,5.94,418.71,32.71,54.63,21.92,23.68,58.17,2532.36,36.84,33.7,Kentsel,Gunduz,Haftasonu,5,Ilkbahar
2015,111.66,16.01,1124.62,34.57,108.99,74.43,3.83,71.82,2550.84,35.36,49.04,Kentsel,Gece,Haftasonu,5,Ilkbahar
2015,70.87,7.49,946.52,36.21,78.51,42.31,15.76,53.99,2563.35,33.52,35.8,Kentsel,Gunduz,Haftasonu,5,Ilkbahar
2015,68.45,8.12,859.32,43.62,89.62,46.0,30.89,21.12,2584.86,33.52,34.63,Kentsel,Gece,Haftasonu,5,Ilkbahar
2015,45.18,6.5,530.52,38.35,53.23,14.88,20.98,42.61,2587.38,35.64,23.88,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,68.24,5.13,805.91,41.89,86.61,44.72,30.89,21.12,2594.49,39.92,31.92,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,34.95,3.78,454.36,34.33,42.08,7.75,24.1,21.82,2607.04,38.95,17.48,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,26.36,1.57,391.03,22.22,28.69,6.47,24.53,40.91,2622.77,41.17,17.96,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,23.66,7.97,305.6,19.69,24.36,4.67,16.55,45.91,2636.45,39.08,7.11,Kentsel,Gunduz,Haftaici,5,Ilkbahar
2015,19.33,6.55,267.95,16.36,19.74,3.38,28.65,28.27,2651.62,39.08,9.6,Kentsel,Gece,Haftaici,5,Ilkbahar
2015,19.9,2.42,289.32,18.44,24.05,5.61,28.65,28.27,2664.43,39.08,8.72,Kentsel,Gunduz,Haftaici,5,Ilkbahar
