Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;Gece/Gunduz;Haftasonu/Haftaici
8.09.2017 00:00;101,92;12,46;893,62;62,42;111,16;48,74;19,09;35,98;18,81;Sanayi;Gece;Haftaici
7.09.2017 12:00;87,93;7,01;1322,87;85,85;185;99,14;23,69;27,55;18,17;Sanayi;Gunduz;Haftaici
7.09.2017 00:00;56,22;4,94;616,75;53,64;87,36;33,72;16,89;43,89;12,39;Sanayi;Gece;Haftaici
6.09.2017 12:00;61,33;8,27;596,76;52,59;83,48;30,88;20,36;40,98;14,35;Sanayi;Gunduz;Haftaici
6.09.2017 00:00;59,76;9,5;495,87;41,38;63,68;22,3;21,33;48,7;18,56;Sanayi;Gece;Haftaici
5.09.2017 12:00;95,95;7,34;893,6;72,01;126,81;54,8;29,27;31,71;26,24;Sanayi;Gunduz;Haftaici
5.09.2017 00:00;106,2;5,05;1182,12;72,39;156,99;84,6;24,42;37,43;27,78;Sanayi;Gece;Haftaici
4.09.2017 12:00;74,99;8,42;1086,73;66,01;142,83;76,82;31,75;22,94;17,54;Sanayi;Gunduz;Haftaici
4.09.2017 00:00;87,42;5,27;1090,25;61,52;134,88;73,36;23,44;30,74;19,57;Sanayi;Gece;Haftaici
3.09.2017 12:00;73,29;9,63;1164,25;69,41;136,22;66,81;30,26;23,65;22,17;Sanayi;Gunduz;Haftasonu 
3.09.2017 00:00;75,21;5,45;856,56;48,81;78,41;29,6;21,63;32,32;21,5;Sanayi;Gece;Haftasonu 
2.09.2017 12:00;47,78;9,13;1012,05;60,22;124,1;63,88;27,77;24,33;12,37;Sanayi;Gunduz;Haftasonu 
2.09.2017 00:00;73,44;6,2;868,49;45,58;73,5;27,93;20,47;36,2;20,81;Sanayi;Gece;Haftasonu 
1.09.2017 12:00;38,9;6,42;869,44;51,21;100,84;49,63;25,86;28,56;10,66;Sanayi;Gunduz;Haftaici
1.09.2017 00:00;28,9;3,93;428,79;23,03;32,98;9,95;19,34;45,55;9,08;Sanayi;Gece;Haftaici
31.08.2017 12:00;34,38;3,88;630,59;36,72;61,7;24,98;24,81;34,54;8,74;Sanayi;Gunduz;Haftaici
31.08.2017 00:00;33,33;2,51;450,52;25,72;42,2;16,49;19,59;48,73;9,18;Sanayi;Gece;Haftaici
30.08.2017 12:00;58,09;5,4;714,36;49,11;77,06;27,95;26,52;36,22;14,22;Sanayi;Gunduz;Haftaici
30.08.2017 00:00;56,68;4;478,03;33,4;50,02;16,62;22,99;42,78;16,17;Sanayi;Gece;Haftaici
29.08.2017 12:00;68;5,3;580,65;50,9;71,9;21;28,77;29,77;13,63;Sanayi;Gunduz;Haftaici
29.08.2017 00:00;61,68;6,71;521,9;40,32;58,63;18,31;23,92;38,5;15,5;Sanayi;Gece;Haftaici
28.08.2017 12:00;52,57;4,67;621,72;49;74,64;25,64;28,35;31,99;11,89;Sanayi;Gunduz;Haftaici
28.08.2017 00:00;68,54;5,41;529,43;40,89;57,33;16,44;23,05;46,31;14,06;Sanayi;Gece;Haftaici
27.08.2017 12:00;57,66;3,81;564,94;44,26;61,51;17,25;27,43;33,63;9,11;Sanayi;Gunduz;Haftasonu 
27.08.2017 00:00;43,33;4,55;379,29;25,29;33,89;8,61;20,81;44,4;9,52;Sanayi;Gece;Haftasonu 
26.08.2017 12:00;45,05;6,2;535,3;43,66;70,05;26,39;26,31;32,05;8,62;Sanayi;Gunduz;Haftasonu 
26.08.2017 00:00;52,06;4,82;451,83;31,99;51,73;19,74;20,99;43,88;8,42;Sanayi;Gece;Haftasonu 
24.08.2017 12:00;53,6;1,9;812,61;63,37;109,24;45,87;27,43;30,81;14,74;Sanayi;Gunduz;Haftaici
24.08.2017 00:00;44,47;2,32;619,13;36,16;72,18;36,02;21,77;46,84;12,35;Sanayi;Gece;Haftaici
