;Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;GeceGunduz;HaftasonuHaftaici;Ay;Mevsim
251;22.10.2019;28.66;2.16;249.55;18.75;31.1;8.34;15.07;72.12;12.83;0;0;1;9;2
252;21.10.2019;30.51;4.89;949.36;44.37;69.44;25.07;20.02;52;17.4;0;1;1;9;2
253;21.10.2019;35.56;3.36;664.7;44.6;88.7;44.1;15.03;78.4;22.25;0;0;1;9;2
254;20.10.2019;74.71;6.56;1416.93;74.44;227.63;153.2;14.91;71.32;40.3;0;0;0;9;2
255;19.10.2019;41.88;13.59;1388.65;69.41;165.04;95.64;20.98;50.66;27.67;0;1;0;9;2
256;19.10.2019;27.67;2.26;721.7;60.48;118.69;58.22;16.06;85.83;16.78;0;0;0;9;2
257;18.10.2019;38.17;3.87;1053.67;73.2;111.13;38.47;20.4;64.28;16.6;0;1;1;9;2
258;18.10.2019;67.35;4.44;1653.79;78.59;259.42;180.83;16.12;82.67;25.67;0;0;1;9;2
259;17.10.2019;60.84;4.65;1782.22;83.93;198.24;114.31;20.43;59.17;19.04;0;1;1;9;2
260;17.10.2019;77.04;5.19;1245.93;71.01;182.14;111.13;17.46;60.48;23.7;0;0;1;9;2
261;16.10.2019;61.41;5.28;1379.58;73.23;191.67;118.43;23.13;43.72;17.48;0;1;1;9;2
262;16.10.2019;94.82;9.12;1075.05;71.15;162.64;91.49;19.03;39.5;19.14;0;0;1;9;2
263;15.10.2019;65.33;8.67;1752.84;96.95;221.19;124.24;26.97;24.88;18.13;0;1;1;9;2
264;15.10.2019;88.89;8.55;1155.59;82.83;212.89;130.07;16.66;46.03;21.55;0;0;1;9;2
265;14.10.2019;49.47;7.95;1904.32;97.98;236.45;138.47;24.89;25.13;15.2;0;1;1;9;2
266;14.10.2019;58.57;6.09;1021.99;68.09;159.99;91.9;14.59;42.44;18.03;0;0;1;9;2
267;13.10.2019;32.31;5.53;1280.53;61.44;121.86;60.42;22.57;26.67;16.71;0;1;0;9;2
268;13.10.2019;42.95;2.95;476.64;38.24;52.2;13.96;15.97;62.02;16.39;0;0;0;9;2
269;12.10.2019;30.42;4.57;758.82;50.52;76.16;25.63;22.38;42.4;14.83;0;1;0;9;2
270;12.10.2019;34.37;4.47;317.4;34.9;49.11;13.09;16.97;68.43;18.81;0;0;0;9;2
271;11.10.2019;41;17.81;823.15;70.84;135.68;61.32;17.01;54.29;12.52;0;0;1;9;2
272;7.10.2019;25.67;14.25;727.73;27.75;37.58;9.83;19.03;46.05;11.64;0;1;1;9;2
273;25.09.2019;73.8;7.46;100.98;33.56;48.19;14.63;19;57.11;19.28;0;0;1;8;2
274;23.09.2019;36.61;4.51;257.31;34.32;66.26;31.95;22.5;25.77;9.37;0;1;1;8;2
275;6.09.2019;35.34;3.12;295.59;39.87;48.49;8.63;29.11;33.31;13.02;0;1;1;8;2
276;6.09.2019;54.41;2.74;512.08;70;90.76;20.75;20.97;48.73;10.36;0;0;1;8;2
277;5.09.2019;40.65;4.61;1310.8;84.52;121.94;37.43;26.05;36.88;5.5;0;1;1;8;2
278;5.09.2019;27.16;3.54;1573.17;25.95;30.74;4.79;23.04;42.07;5.87;0;0;1;8;2
279;4.09.2019;20.03;5.56;340.48;30.45;37.18;6.73;29.22;30.78;8.32;0;1;1;8;2
280;4.09.2019;28.81;4.55;316.9;33.74;39.76;6.02;24.23;41.72;7.03;0;0;1;8;2
281;3.09.2019;27.48;4.59;356.89;39.55;48.54;9;30.01;32.02;9.23;0;1;1;8;2
282;3.09.2019;29.94;3.6;213.74;24.54;31.11;6.57;23.9;45.18;10.48;0;0;1;8;2
283;2.09.2019;28.34;5.61;333.21;36.76;45.48;8.73;30.96;26.28;12.87;0;1;1;8;2
284;2.09.2019;36.88;3.62;385.46;36.3;46.19;9.89;24.22;50.77;8.87;0;0;1;8;2
285;1.09.2019;21.9;6.06;305.02;34.4;41.31;6.91;30.33;27.62;7.47;0;1;0;8;2
286;1.09.2019;29.2;3.1;242.82;26.92;32.65;5.74;23.43;48.72;5.34;0;0;0;8;2
287;31.08.2019;37.67;2.67;349.03;44.32;52.31;8;29.36;30.66;8.46;0;1;0;7;3
288;31.08.2019;32.55;1.64;311.13;23.52;28.56;5.03;23.17;58.71;8.26;0;0;0;7;3
289;30.08.2019;24.58;3.08;310.19;25.48;32.01;6.53;29.6;35.34;7.47;0;1;1;7;3
290;30.08.2019;26.9;1.4;242.36;21.37;25.95;4.58;23.67;51.62;4.33;0;0;1;7;3
291;29.08.2019;38.54;2.75;403.21;45.77;57.04;11.28;28.89;33.8;18.82;0;1;1;7;3
292;28.08.2019;21.5;2.57;394.54;37.82;45.99;8.16;30.29;28.23;8.69;0;1;1;7;3
293;28.08.2019;22.16;1.75;281.29;23.07;28.83;5.76;23.39;48.2;10.21;0;0;1;7;3
294;27.08.2019;13.36;2.66;267.05;25.57;33.39;7.82;29.67;30.32;7.59;0;1;1;7;3
295;27.08.2019;32.02;2.04;299.15;42.47;50.95;8.48;23.15;46.29;7.27;0;0;1;7;3
296;26.08.2019;21.11;2.37;287.37;31.91;39.98;8.07;30.27;30.08;5.47;0;1;1;7;3
297;25.08.2019;21.21;2.05;261.77;21.3;29.45;8.15;30.58;32.04;8.03;0;1;0;7;3
298;25.08.2019;36.95;1.4;350.49;41.13;48.74;7.61;24.57;47;10.32;0;0;0;7;3
299;24.08.2019;24.11;2.28;254.67;29.62;39.83;10.21;31.31;31.74;10.17;0;1;0;7;3
300;24.08.2019;43.47;1.33;387.15;47.88;63.22;15.34;23.95;53.74;9.9;0;0;0;7;3
301;23.08.2019;43;1.95;390.11;54.17;72.11;17.94;29.5;43.26;12.59;0;1;1;7;3
302;23.08.2019;34.46;1.61;378.92;60.39;78.79;18.4;22.41;66.28;18.68;0;0;1;7;3
303;22.08.2019;29.88;2.92;265.53;43.45;55.75;12.3;26.94;47.52;2.08;0;1;1;7;3
304;19.08.2019;9.79;2.61;204.96;28.6;35.31;6.71;18.68;63.5;3.66;0;0;1;7;3
305;18.08.2019;13.91;8.41;147.98;28.54;32.54;4;18.33;84.86;4.9;0;0;0;7;3
306;17.08.2019;19.1;1.78;140.69;39.4;47.43;8.03;25.75;55.2;11.69;0;1;0;7;3
307;17.08.2019;22.86;1.65;243.59;35.54;43.22;7.68;23.08;67.1;10.23;0;0;0;7;3
308;16.08.2019;20.06;2.32;369.51;40.5;52.76;12.26;29.12;49.5;8.67;0;1;1;7;3
309;16.08.2019;30.59;2.22;246.73;30.3;38.61;8.32;25.65;51.41;9.63;0;0;1;7;3
310;15.08.2019;45.13;3.02;470.1;35.07;39.12;4.05;32.84;30.99;10.66;0;1;1;7;3
311;9.08.2019;41.85;1.13;397.17;54.06;73.77;19.72;23.73;36.97;9.58;0;0;1;7;3
312;8.08.2019;15.41;3.62;642.27;61.58;104.12;42.54;30.26;21.69;4.9;0;1;1;7;3
313;7.08.2019;10.46;3.94;255.11;36.32;43.4;7.08;28;25.11;2.92;0;1;1;7;3
314;6.08.2019;11.23;3.64;230.29;27.22;33.02;5.8;27.19;27.62;2.37;0;1;1;7;3
315;5.08.2019;14.87;3.32;192.52;20.23;25.97;5.74;26.82;33.9;3.17;0;1;1;7;3
316;2.08.2019;11.02;0.92;203.18;22.78;27.51;4.73;31.64;33.64;6.83;0;1;1;7;3
317;2.08.2019;36.97;0.58;287.2;30.88;36.6;5.72;26.88;50.69;9.9;0;0;1;7;3
318;1.08.2019;29.71;1.89;283.48;33.6;38.81;5.21;32.76;32.96;15.05;0;1;1;7;3
319;1.08.2019;36.17;2;260.17;23.68;27.66;3.98;27.13;50.35;11.18;0;0;1;7;3
320;31.07.2019;38.99;2.57;282.2;32.22;37.14;4.92;32.78;30.96;18.31;0;1;1;6;3
321;31.07.2019;48.08;2.62;311.53;45.38;51.32;5.93;25.32;56.12;25.53;0;0;1;6;3
322;29.07.2019;26.9;3.27;458.68;64.21;86.62;22.41;34.46;23.99;8.88;0;1;1;6;3
323;29.07.2019;37.45;3.37;331.96;49.1;62.91;13.81;26.03;38.36;8.84;0;0;1;6;3
324;28.07.2019;18.63;3.1;301.73;48.15;54.33;6.17;32.3;25.78;11.45;0;1;0;6;3
325;27.07.2019;18.03;2.81;374.44;47.37;55.39;8.01;31.21;29.36;8.19;0;1;0;6;3
326;26.07.2019;18.19;3.46;355.49;47.72;58.79;11.07;29.26;28.91;5.13;0;1;1;6;3
327;25.07.2019;17.28;2.28;266.65;20;23.28;3.27;26.99;38.58;6.28;0;1;1;6;3
328;24.07.2019;20.78;2.77;299.45;27.57;31.93;4.37;27.93;37.41;11.69;0;1;1;6;3
329;23.07.2019;33.07;3.5;170.24;20.39;24.56;4.17;29.18;29.05;15.48;0;1;1;6;3
330;22.07.2019;29.96;2.4;184.35;20.68;23.24;2.57;28.41;33.65;8.46;0;1;1;6;3
331;21.07.2019;10.57;2.43;113.47;16.3;20.69;4.39;28.5;30.37;5.31;0;1;0;6;3
332;20.07.2019;12.29;2.67;202.68;26.41;32.21;5.81;28.58;33.33;7.3;0;1;0;6;3
333;19.07.2019;12.9;2.64;229.07;36.43;43.94;7.51;26.59;41.47;4.88;0;1;1;6;3
334;19.07.2019;19.88;1.61;290.69;45.65;56.85;11.2;19.69;79.2;5.69;0;0;1;6;3
335;18.07.2019;14.85;1.84;258.63;35.26;41.69;6.43;22.69;64.58;3.37;0;1;1;6;3
336;18.07.2019;13.23;1.44;280.91;35.83;40.22;4.39;18.58;89.19;6.04;0;0;1;6;3
337;17.07.2019;24.83;2.11;360.21;58.78;69.8;11.02;21.37;74.17;7.34;0;1;1;6;3
338;17.07.2019;22.23;2.46;157.81;31.01;35.38;4.37;22.03;54.47;5.69;0;0;1;6;3
339;16.07.2019;15.92;4.34;184.46;32.43;40.63;8.2;27.92;32;3.92;0;1;1;6;3
340;16.07.2019;9.26;3.11;261.28;57.54;70.48;12.94;19.7;66.57;5.71;0;0;1;6;3
341;15.07.2019;9.37;5.86;196.22;27.9;35.7;7.8;21.26;56.62;5.18;0;1;1;6;3
342;14.07.2019;27.81;3.11;187.26;23.17;28.15;4.97;26.26;40.05;6.75;0;1;0;6;3
343;14.07.2019;40.96;2.97;213.28;38.24;42.11;3.87;19.43;53.04;7.17;0;0;0;6;3
344;12.07.2019;9.99;7.21;119.16;24.26;32.17;7.91;25.02;40.5;2.93;0;1;1;6;3
345;12.07.2019;12.4;4.76;169.33;35.62;42.38;6.76;20.06;71.32;2.98;0;0;1;6;3
346;10.07.2019;25.57;4.42;164.86;26.64;31.14;4.5;31.01;33.1;13.08;0;1;1;6;3
347;10.07.2019;41.75;2.81;355.15;55.83;63.81;7.98;25.88;46.71;12.38;0;0;1;6;3
348;9.07.2019;16.75;2.88;276.84;30.29;34.39;4.11;31.87;27.87;5.31;0;1;1;6;3
349;8.07.2019;23.53;4.77;83.77;18.18;22.26;4.08;31.76;24.28;8.65;0;1;1;6;3
350;7.07.2019;23.78;4.69;190.96;31.27;36.74;5.47;30.39;25.98;7.05;0;1;0;6;3
351;6.07.2019;37.84;3.94;202.53;25.2;28.94;3.74;28.72;38.87;10.68;0;1;0;6;3
352;4.07.2019;24.11;3.48;238.01;29.97;35.33;5.36;30.12;32.64;7.09;0;1;1;6;3
353;3.07.2019;29.04;4.57;185.74;23.41;26.67;3.26;32.2;21.89;6.09;0;1;1;6;3
354;30.06.2019;8.78;2.77;98.07;14.16;19.11;4.95;22.03;41.19;3.64;0;1;0;5;3
355;28.06.2019;21.23;1.2;184;24.91;27.43;2.52;30.45;29.36;7.17;0;1;1;5;3
356;27.06.2019;21.02;1.95;345.3;32.33;34.04;1.71;31.28;33.01;10.93;0;1;1;5;3
357;26.06.2019;20.96;1.61;278.04;29.5;30.95;1.46;31.82;35.85;10.6;0;1;1;5;3
358;25.06.2019;26.45;1.8;234.48;37.01;40.78;3.77;32.08;34.75;13.3;0;1;1;5;3
359;24.06.2019;34.56;2.53;262.71;41.1;46;4.9;29.99;36.03;8.17;0;1;1;5;3
360;21.06.2019;26.76;1.04;262.91;48.99;54.17;5.18;21.62;69.46;9.66;0;0;1;5;3
361;20.06.2019;15.86;1.79;323.09;41.61;46.44;4.83;23.61;63.65;7.59;0;1;1;5;3
362;20.06.2019;36.01;1.52;302.38;53.8;63.09;9.28;20.27;74.53;8.27;0;0;1;5;3
363;19.06.2019;31.55;2.13;309.45;52.73;57.04;4.31;24.82;55.46;14.45;0;1;1;5;3
364;19.06.2019;36.47;1.87;558.4;67.74;90.04;22.3;21.61;71;8.88;0;0;1;5;3
365;18.06.2019;32.41;2.02;392.26;50.03;57.55;7.51;23.99;63.17;12.14;0;1;1;5;3
366;18.06.2019;30.77;1.67;379.32;55.52;61.12;5.6;21.49;66.31;13.58;0;0;1;5;3
367;17.06.2019;30.72;1.67;573.94;86.16;109.18;23.02;24.37;55.32;13.13;0;1;1;5;3
368;17.06.2019;30.4;1.27;350.21;42.74;51.52;8.78;22.81;63.85;11;0;0;1;5;3
369;16.06.2019;20.65;2.48;597.64;64.59;75.62;11.03;25.47;56.96;13.24;0;1;0;5;3
370;16.06.2019;26.62;1.75;391.62;39.57;43.72;4.15;21.09;78.71;12.49;0;0;0;5;3
371;15.06.2019;28.78;1.52;487.23;56.99;64.26;7.27;23.08;70.21;15.57;0;1;0;5;3
372;15.06.2019;23.13;1.44;336.25;37.88;42.47;4.59;20.74;68.29;5.6;0;0;0;5;3
373;14.06.2019;45.06;1.84;438.18;48.8;64.3;15.5;19.46;68.55;23.41;0;0;1;5;3
374;13.06.2019;42.72;1.73;590.1;71.33;95.44;24.12;24.81;58.25;18.23;0;1;1;5;3
375;11.06.2019;22.35;1.89;187.07;39.57;41.54;1.97;25.86;45.96;4.39;0;1;1;5;3
376;10.06.2019;46.14;1.26;344.75;45.1;48.45;3.35;26.48;50.05;6.54;0;1;1;5;3
377;10.06.2019;33.57;1.43;331.02;29.44;33.27;3.83;20.79;76.05;8.56;0;0;1;5;3
378;9.06.2019;31.26;1.61;206.6;14.68;16.27;1.59;24.09;56.69;10.29;0;0;0;5;3
379;8.06.2019;33.93;1.74;199.79;23.88;24.9;1.02;30.53;34.55;8.5;0;1;0;5;3
380;8.06.2019;30.98;1.32;258.31;22.98;26.43;3.46;23.16;62.32;6.87;0;0;0;5;3
381;7.06.2019;31.47;2.21;317.54;33.29;37.17;3.88;27.97;44.51;13.28;0;1;1;5;3
382;7.06.2019;25.16;2.28;281.51;43.71;48.7;4.99;23.37;46.48;8.97;0;0;1;5;3
383;6.06.2019;41.85;2.85;190.91;20.19;21.6;1.41;29.05;32.61;7.59;0;1;1;5;3
384;6.06.2019;52.61;2.22;434.27;43;55.49;12.48;23.82;58.35;20.79;0;0;1;5;3
385;5.06.2019;39.84;4.95;230.82;41.85;50.33;8.48;30.28;28.17;12.35;0;1;1;5;3
386;5.06.2019;57.31;2.07;336.49;23.68;25.49;1.81;23.61;61.42;20.39;0;0;1;5;3
387;4.06.2019;53.18;2.5;219.87;41.96;51.57;9.61;29.56;30.22;6.01;0;1;1;5;3
388;4.06.2019;48.95;2.35;397.38;50.64;59.17;8.54;23.99;48.35;9.59;0;0;1;5;3
389;3.06.2019;60.12;3.31;156.68;28.3;31.93;3.63;28.79;31.84;11.09;0;1;1;5;3
390;3.06.2019;46.43;2.33;353.09;36.49;44.09;7.59;24.23;61.15;14.76;0;0;1;5;3
391;2.06.2019;33.26;1.77;442.96;56.88;63.48;6.6;28.52;45.47;9.87;0;1;0;5;3
392;2.06.2019;31.54;1.8;473.72;54.05;67.34;13.29;23.06;60.72;4.45;0;0;0;5;3
393;1.06.2019;42.49;2.25;297;32.38;34.36;1.99;27.09;46.65;5.89;0;1;0;5;3
394;1.06.2019;37.18;2.53;375.31;42.24;49.47;7.23;24.97;45.16;8.21;0;0;0;5;3
395;31.05.2019;60.92;1.04;343.25;32.46;37.12;4.66;29.74;34.49;9.63;0;1;1;4;0
396;31.05.2019;63.45;2.04;478.4;46.81;55.2;8.4;24.13;54.92;20.71;0;0;1;4;0
397;30.05.2019;51.54;9.18;258.57;43.9;48.77;4.87;30.57;29.16;12.07;0;1;1;4;0
398;30.05.2019;72.68;2.58;556.75;71.64;98;26.36;25.67;44.33;19.89;0;0;1;4;0
399;29.05.2019;84.2;1.57;238.45;40.5;48.66;8.15;32.73;21.44;11.62;0;1;1;4;0
400;28.05.2019;47.41;1.8;548.62;68.34;91.14;22.8;32.2;27.76;15;0;1;1;4;0
401;28.05.2019;47.51;1.38;506.74;53.27;66.42;13.15;22.56;52.77;12;0;0;1;4;0
402;27.05.2019;36.29;2.25;377.62;39.1;45.45;6.34;27.34;35.46;6.52;0;1;1;4;0
403;27.05.2019;52.24;2.76;364.53;31.87;37.76;5.89;20.42;58.99;17.73;0;0;1;4;0
404;26.05.2019;29.6;11.49;360.27;28.56;39.33;10.77;24.2;37.98;6.04;0;1;0;4;0
405;25.05.2019;31.51;2.68;271.41;20.96;23.25;2.28;21.43;47.04;6.71;0;1;0;4;0
406;25.05.2019;41.1;1.74;311.4;16.92;20.4;3.47;17.71;76.55;9.38;0;0;0;4;0
407;24.05.2019;63.89;1.52;479.2;44.21;64.29;20.08;25.54;45.77;7.03;0;1;1;4;0
408;24.05.2019;57.79;1.57;629.28;42.61;77.33;34.72;17.76;80.76;13.2;0;0;1;4;0
409;23.05.2019;44.19;3.72;548.84;54.12;71.53;17.4;20.57;62.13;5.54;0;1;1;4;0
410;23.05.2019;33.47;11.97;346.73;35.18;43.5;8.32;20.02;60.08;4.97;0;0;1;4;0
411;22.05.2019;47.89;4.35;346.54;25.82;31.35;5.53;23.66;51.2;3.73;0;1;1;4;0
412;21.05.2019;56.14;8.93;118.03;16.25;19.92;3.67;26.26;34.24;7.09;0;1;1;4;0
413;21.05.2019;74.56;13.39;702.41;73;133.97;60.97;22.09;49.35;14.62;0;0;1;4;0
414;20.05.2019;53.84;3.89;429.38;55.37;89.77;34.4;28.66;29.03;6.38;0;1;1;4;0
415;20.05.2019;100.67;3;830.96;68.35;141.62;73.27;18.88;66.6;53.26;0;0;1;4;0
416;19.05.2019;50.34;5.35;451.28;33.66;53.72;20.06;23.35;46.64;23.68;0;1;0;4;0
417;19.05.2019;40;8.29;308.69;29.59;33.13;3.54;15.65;80.62;9.67;0;0;0;4;0
418;18.05.2019;43.44;1.9;305.01;34.1;38.44;4.34;18.22;61.67;5.41;0;1;0;4;0
419;18.05.2019;47.42;1.09;275.7;19.16;22.95;3.79;20.13;55.48;6.39;0;0;0;4;0
420;17.05.2019;66.52;2.24;382.34;40.95;47.01;6.06;27.07;33.27;9.77;0;1;1;4;0
421;17.05.2019;36.5;2.14;302.57;19.4;24.22;4.83;21.29;50.95;6.58;0;0;1;4;0
422;16.05.2019;65.98;2.44;325.09;38.6;45.65;7.05;28.21;29.96;10.44;0;1;1;4;0
423;15.05.2019;36.48;2.28;422.36;54.32;68.22;13.9;30.37;24.01;6.84;0;1;1;4;0
424;15.05.2019;32.44;1.81;366.14;38.28;46.79;8.51;21.44;44.32;6.48;0;0;1;4;0
425;14.05.2019;32.65;2.28;355.29;39.18;44.85;5.67;26.85;31.35;6.09;0;1;1;4;0
426;13.05.2019;40.45;2.35;538.25;47.24;65.48;18.24;15.1;65.43;17.42;0;0;1;4;0
427;12.05.2019;17.32;8.23;404.76;31.96;55.05;23.09;19.92;42.14;10.31;0;1;0;4;0
428;12.05.2019;20.84;10.33;233.55;19.37;22.63;3.25;12.76;79.62;12.03;0;0;0;4;0
429;11.05.2019;18.92;2.17;352.76;33.23;36.74;3.51;15.26;71.91;7.93;0;1;0;4;0
430;11.05.2019;40.39;1.59;625.02;51.95;86.34;34.39;13.49;75.63;18.26;0;0;0;4;0
431;10.05.2019;32.81;2.54;481.01;48.89;65.14;16.25;14.54;62.91;9.82;0;1;1;4;0
432;10.05.2019;47.74;2.35;837.11;58.64;103.08;44.44;13.06;67.65;19.22;0;0;1;4;0
433;9.05.2019;24.31;1.72;632.16;45.7;75.43;29.73;15.83;52.08;6.28;0;1;1;4;0
434;9.05.2019;24.07;1.9;578.59;53.4;73.48;20.08;9.92;79.23;5.8;0;0;1;4;0
435;8.05.2019;17.91;1.73;337.22;37.74;47.79;10.05;10;81.56;3.19;0;1;1;4;0
436;2.05.2019;22.22;2.37;294.47;35.49;41.06;5.58;14.77;65.23;7.7;0;1;1;4;0
437;1.05.2019;32.29;1.45;195.59;24.89;28.38;3.5;23.05;24.39;10.5;0;1;1;4;0
438;1.05.2019;57.17;2.09;304.59;32.5;43.97;11.48;18.54;40.69;14.37;0;0;1;4;0
439;30.04.2019;94.07;1.65;311.55;32.77;37.66;4.88;24.99;25.06;13.1;0;1;1;3;0
440;26.04.2019;77.1;3.7;1209.62;65.5;106.8;41.3;15.84;60.91;48.97;0;0;1;3;0
441;25.04.2019;44.33;8.84;1224.18;62.4;111.72;49.32;13.85;66.64;16.35;0;0;1;3;0
442;24.04.2019;20.93;3.57;739.4;51.54;87.7;36.16;17.3;48.56;4.27;0;1;1;3;0
443;24.04.2019;30.02;4.01;1130.87;87.91;150.14;62.23;9.94;53.99;4.99;0;0;1;3;0
444;23.04.2019;20.87;3.7;650.15;55.79;92.74;36.95;16.44;29.1;4.94;0;1;1;3;0
445;23.04.2019;26.63;3.62;651.27;49.9;71.46;21.56;7.81;62.02;5.54;0;0;1;3;0
446;22.04.2019;15.98;2.06;382.12;26.48;31.72;5.24;12.41;41.83;3.86;0;1;1;3;0
447;22.04.2019;18.17;1.32;441.09;38.97;47.06;8.09;5.26;59.43;2.94;0;0;1;3;0
448;21.04.2019;6.67;1.38;258.24;14.39;17.23;2.84;8.64;51.16;1.48;0;1;0;3;0
449;21.04.2019;8.65;2.85;275.74;22.13;24.56;3.24;4.73;69.35;2.43;0;0;0;3;0
450;20.04.2019;7.64;1.62;238.75;18.38;21.95;3.56;6.07;55.72;2.2;0;1;0;3;0
451;20.04.2019;8.12;1.68;212.57;20.15;23.24;3.08;3.87;61;3;0;0;0;3;0
452;19.04.2019;10.65;2.88;239.74;20.4;24.1;3.7;8.05;57.07;4.92;0;1;1;3;0
453;19.04.2019;13.03;6.62;418.42;39.06;51.26;12.2;7.13;82.09;2.47;0;0;1;3;0
454;18.04.2019;18.41;2.17;437.4;31.44;37.57;6.13;13.18;49.56;4.7;0;1;1;3;0
455;18.04.2019;21.01;2.2;683.88;51.16;65.43;14.27;7.24;65.89;3.04;0;0;1;3;0
456;17.04.2019;12.19;1.81;270.54;27.46;32.54;5.08;11.99;47.05;2.3;0;1;1;3;0
457;17.04.2019;14.74;1.19;408.88;36.67;46.29;9.62;7.33;74.95;1.97;0;0;1;3;0
458;16.04.2019;15.41;1.16;511.68;63.72;82.85;19.13;11.12;77.86;2.6;0;1;1;3;0
459;16.04.2019;15.92;0.54;384.92;29.02;36.31;7.3;9.65;80.53;3.78;0;0;1;3;0
460;15.04.2019;16.75;1.84;245.71;38.77;44.57;5.8;13.14;64.35;5.59;0;1;1;3;0
461;15.04.2019;22.86;1.1;626.25;68.26;91.63;23.37;10.57;83.89;10.07;0;0;1;3;0
462;14.04.2019;19.37;1.22;533.51;54.47;69.58;15.11;14.5;61.07;7.25;0;1;0;3;0
463;14.04.2019;16.37;0.77;435.63;34.28;41.56;7.28;13.22;81.55;3.17;0;0;0;3;0
464;13.04.2019;22.46;1.43;920.92;72.23;130.35;58.12;14.95;72.1;6.84;0;1;0;3;0
465;13.04.2019;17;1.47;646.71;50.31;78.85;28.54;13.54;75.22;3.35;0;0;0;3;0
466;12.04.2019;16.2;1.36;354;34.11;39.85;5.74;15.76;62.34;3.95;0;1;1;3;0
467;12.04.2019;21.33;1.47;663.49;62.5;98.79;36.29;11.27;80.66;3.47;0;0;1;3;0
468;11.04.2019;5.92;1.17;724.7;66.45;117.94;51.49;11.84;83.39;3.08;0;1;1;3;0
469;10.04.2019;7.8;0.9;329.27;39.66;44.89;5.23;12.7;70.94;2.19;0;1;1;3;0
470;9.04.2019;20.07;1.23;375.26;50.06;57.5;7.43;10;76.68;4.44;0;1;1;3;0
471;9.04.2019;21.19;1.64;313.13;26;30.96;4.97;14.51;61.16;3.01;0;0;1;3;0
472;8.04.2019;19.59;1.86;539.88;44.43;53.5;9.07;17.84;56.51;5.35;0;1;1;3;0
473;8.04.2019;15.42;2.57;596.62;52.84;65.77;12.93;14.64;55.11;3.15;0;0;1;3;0
474;7.04.2019;12.98;1.7;408.24;39.4;44.43;5.03;17.53;44.31;1.74;0;1;0;3;0
475;7.04.2019;15.75;2.58;626.14;59.11;82.69;23.58;13.93;54.71;2.34;0;0;0;3;0
476;6.04.2019;22.77;1.56;294.44;35.52;42.49;6.97;18.79;34.27;4.18;0;1;0;3;0
477;6.04.2019;33.68;3.04;1049.75;70.6;124.39;53.79;11.9;54.72;8.47;0;0;0;3;0
478;5.04.2019;31.8;2.2;444.6;48.54;58.54;10.01;17.48;35.06;5.32;0;1;1;3;0
479;5.04.2019;43.2;4.17;1392.77;88.57;187.8;99.23;10.84;52.96;14.49;0;0;1;3;0
480;4.04.2019;28.29;3.02;882.12;68.48;123.43;54.96;15.83;36.64;4.3;0;1;1;3;0
481;4.04.2019;31.89;3.24;837.49;62.39;80.91;18.52;9.75;58.56;8.32;0;0;1;3;0
482;3.04.2019;25.91;2.51;559.21;56.23;66.63;10.4;14.49;39.4;5.74;0;1;1;3;0
483;3.04.2019;24.1;2.8;526.8;41.48;52.7;11.22;9.98;49.36;4.7;0;0;1;3;0
484;2.04.2019;16.32;3.27;323.67;27.88;32.54;4.66;15.09;33.87;2.63;0;1;1;3;0
485;2.04.2019;18.91;2.27;522.03;61.66;72.56;10.9;7.61;59.35;4.81;0;0;1;3;0
486;1.04.2019;23.6;10.53;525.97;36.06;42.39;6.33;12.81;52.11;7.54;0;1;1;3;0
487;1.04.2019;15.64;17.28;682.95;62.65;87.13;24.48;8.33;57.57;6.22;0;0;1;3;0
488;31.03.2019;9.88;1.99;492.33;35.87;41.64;5.77;11.35;46.2;3;0;1;0;2;0
489;30.03.2019;14.82;1.32;267.03;21.35;24.48;3.12;8.51;37.47;2.98;0;1;0;2;0
490;30.03.2019;12.28;0.73;190.09;12.71;14.58;1.88;1.54;57.74;3.2;0;0;0;2;0
491;29.03.2019;15.37;1.02;332.17;19.98;25.44;5.46;7.18;45.61;3.42;0;1;1;2;0
492;29.03.2019;18.09;0.98;303.53;16.95;21.09;4.14;4.18;64.13;3.49;0;0;1;2;0
493;28.03.2019;15.6;1.83;296.42;28.55;31.75;3.2;11.57;30.48;2.66;0;1;1;2;0
494;27.03.2019;28.5;6.12;267.27;25.79;34.38;8.59;15.57;33.38;4.07;0;1;1;2;0
495;27.03.2019;39.9;5.66;1183;88.26;198.46;110.2;9.41;52.17;8.28;0;0;1;2;0
496;26.03.2019;25.99;3.77;879.07;79.25;154.7;75.45;15.67;30.56;7.5;0;1;1;2;0
497;26.03.2019;23.49;2.94;872.07;64.8;107.07;42.27;7.39;54.9;5.61;0;0;1;2;0
498;25.03.2019;17.24;2.8;681.05;53.61;82.86;29.24;13.37;30.69;3.27;0;1;1;2;0
499;25.03.2019;17.26;1.25;329.11;25.24;31.65;6.41;3.46;61.33;3.61;0;0;1;2;0
500;24.03.2019;11.39;0.85;283.33;21.2;25.88;4.67;5.73;45.3;4.02;0;1;0;2;0
501;24.03.2019;12.57;0.62;178.32;12.34;15.21;2.87;1.69;52.93;3.05;0;0;0;2;0
502;23.03.2019;23.36;1.9;179.16;12.77;17.62;4.86;11.17;37.32;4.12;0;1;0;2;0
503;23.03.2019;34.06;2.68;621.6;64.66;92.36;27.7;7.68;58.89;3.99;0;0;0;2;0
